ID,Default
398170,0
459872,0
470659,0
538938,0
412556,0
486175,0
401840,0
431354,0
574755,0
426145,0
580573,0
459955,1
408284,0
581599,0
488044,0
558821,1
392246,1
502524,0
537459,0
555946,0
585368,0
447129,0
512914,0
391287,0
485362,1
410742,1
519921,1
569134,0
404971,0
458336,0
402668,0
463572,0
435010,0
554930,0
467358,1
479179,0
503072,0
428534,0
418033,1
514346,0
426866,0
590063,0
414023,0
521363,0
531232,1
583646,0
524291,1
409403,0
571080,1
531572,0
486478,0
426160,0
396735,0
514605,1
532020,0
517020,1
397309,0
483329,0
453407,1
443112,0
399246,0
541784,1
435176,1
496992,1
448636,0
411369,0
586636,0
463895,0
436313,0
509592,1
411940,0
471635,0
513384,0
456581,0
500667,0
401814,1
394981,0
586208,0
588349,0
406092,0
453389,0
422635,0
470037,0
551425,1
460040,0
483734,0
532627,0
486657,0
459643,0
433527,1
438090,0
509702,0
491180,1
556303,1
414824,1
457493,0
399760,0
426267,0
462463,0
510584,1
513836,1
468509,0
434309,1
586332,0
588587,0
534361,1
433264,0
464289,0
529070,0
528166,0
416101,1
434243,1
520790,1
431134,0
580357,0
577696,1
540307,0
448182,0
526759,1
422531,0
585621,0
465382,1
457164,1
414233,1
497146,0
489540,1
454867,0
460564,0
515856,1
478452,0
467058,1
400278,0
556111,0
473164,1
484805,0
562797,0
556320,0
573275,0
489449,0
469097,1
522092,1
505441,0
517876,0
577858,0
397906,0
518217,1
436141,0
545602,0
431972,0
508989,1
400636,0
416013,1
555088,0
459732,0
519629,0
437259,1
550304,1
432818,0
442803,0
450767,0
513485,0
519801,0
585914,0
461955,1
446311,0
506125,0
557985,0
557112,0
457757,1
428619,0
499843,1
537881,0
488002,0
554418,0
443936,1
532578,0
400072,1
484877,0
505482,1
488885,0
427194,1
508662,1
425601,0
426932,0
565670,0
487759,1
559870,0
583986,0
411349,0
558330,0
459018,1
446189,0
544769,0
467312,0
569545,0
439206,0
573496,1
507332,0
554949,0
582263,0
547829,1
487509,0
462247,0
421864,0
517773,0
587979,0
445202,0
536195,0
394043,1
406621,0
416441,0
444402,1
395337,1
561165,1
441279,1
562536,1
398006,0
483943,0
388005,0
506865,0
453897,0
513345,0
569300,0
452051,1
414456,0
487663,0
455433,1
526374,1
394968,1
569985,0
576550,0
410720,1
499144,1
498492,0
493701,0
433505,1
513951,1
393866,1
393320,1
564161,0
577342,0
544245,0
493560,0
466710,1
533101,1
484057,0
459098,1
502757,1
476162,1
476199,0
538725,0
467872,0
496623,0
479925,1
439961,0
487424,0
545829,1
431453,0
546542,1
463723,0
510187,0
581128,0
557310,0
512051,1
519020,1
484528,0
452738,0
494470,1
388635,0
462639,0
575328,0
432684,0
424044,0
561070,1
523614,0
433863,0
509292,0
498875,1
551015,0
530151,0
511170,1
485601,0
519144,0
575629,1
416564,1
447553,0
480469,1
449831,1
412717,0
553141,0
433544,1
478114,1
453237,0
523721,0
559800,1
409433,0
512548,1
390446,0
480704,1
467921,1
576617,0
558756,0
529233,0
530443,1
400027,0
403061,0
413995,0
509087,0
453660,0
431535,0
426106,0
423907,1
526701,0
461352,0
426901,1
507868,1
427245,0
477731,0
503464,0
390839,0
477887,0
422434,0
559482,0
457857,0
574374,1
455407,1
530719,1
500753,0
587770,0
534658,1
530844,0
451312,0
502255,0
569023,1
532060,1
412224,0
514347,0
441976,0
516413,0
440519,0
428630,0
561728,1
406722,0
550085,0
569634,1
567637,1
453159,0
491413,0
420386,0
489185,0
544236,0
543661,0
506612,0
497910,1
416058,0
530046,1
510172,0
429137,1
538253,0
563608,1
426841,1
521813,0
539789,0
542172,0
538354,0
499318,0
470499,0
486429,1
545013,0
395230,0
500200,0
531131,0
438895,1
541544,0
492497,0
408479,0
542002,1
398524,0
526358,1
583515,0
545537,1
491031,0
455144,0
394468,0
394819,0
406525,0
420827,0
426187,0
489127,1
587541,0
456193,0
413385,0
430407,0
535099,0
589130,0
505157,1
453710,0
388770,1
571393,0
540886,0
392297,1
515886,1
466049,0
419420,1
444740,0
473044,0
441070,1
538232,0
558957,0
536401,0
527955,0
511980,0
569055,0
395394,0
422918,1
411318,1
394032,0
523516,0
561127,0
523564,0
569619,0
400276,1
567065,1
415739,0
534006,1
408396,1
529778,0
430316,1
389426,0
473643,0
547506,0
481673,0
426996,0
422498,1
526031,1
503226,0
558638,1
401912,1
447221,0
475817,0
482607,0
566350,0
498003,0
456307,1
507692,0
511938,0
460672,0
573107,0
572000,0
499044,0
571894,0
494461,1
468675,0
396865,1
535939,0
572055,1
544531,0
525488,0
542549,1
569443,1
587188,0
417047,0
421970,0
487398,0
566508,1
522388,0
479806,0
388861,0
469331,1
579308,0
465772,0
446266,0
501244,0
573562,1
485908,0
413964,1
452772,0
446699,1
561373,0
575669,1
544547,0
476717,0
427182,0
556202,1
426380,0
533509,0
578974,1
475259,0
567227,0
450712,0
463761,0
566975,0
549976,1
395069,0
429285,0
587417,1
533661,0
406306,0
529306,1
424887,0
533138,0
453274,0
482967,0
505632,1
458591,0
569478,0
515311,0
528041,1
518427,0
527969,0
534465,0
432033,0
417506,1
544567,0
500244,0
424314,0
489375,0
525204,1
397196,0
473021,1
396462,0
555687,0
434739,1
426268,0
399503,0
504477,0
574329,1
428559,1
516973,0
423264,0
587137,1
585711,0
452443,1
476268,0
565546,0
452679,1
587038,0
437064,0
406869,0
448891,0
490502,0
472458,0
487806,1
576706,0
392130,0
453734,1
570297,0
584518,0
425519,0
426893,0
460626,0
579174,1
410093,0
575241,1
560276,0
499051,0
515194,1
393305,0
516305,0
392913,1
515916,1
556784,0
423160,0
448898,1
485606,0
426056,0
469363,0
501174,1
526077,0
422142,0
515141,1
492959,0
485171,0
585679,0
421843,0
447775,0
452610,0
562356,0
401714,1
445551,1
569042,0
392994,0
446080,0
433612,0
504657,1
553815,1
538473,0
549595,1
565893,0
554136,0
483074,1
456312,0
535696,1
489311,1
491728,0
523720,1
406429,1
392631,1
427594,1
533651,0
476425,1
438722,0
488569,0
396383,0
504023,1
510278,1
548874,0
457970,0
529812,0
546132,0
488243,0
478328,1
588101,0
443305,0
479700,0
393615,0
458642,1
472364,0
449376,1
395217,0
390547,0
542809,0
498854,0
542370,0
518544,1
420987,0
463788,0
529288,0
438938,0
506090,0
521053,0
499063,1
429411,0
518837,0
534837,0
525535,0
459394,0
450249,1
538811,1
476559,1
434369,1
408832,0
511450,0
583253,0
401942,0
472659,0
495052,0
475514,1
485650,0
420300,0
494559,0
433121,0
508794,0
405729,0
560849,0
412321,0
533433,1
542790,0
528105,0
492528,0
517341,0
570759,0
442721,0
442222,1
462623,1
520935,0
389300,0
512247,0
583168,0
392140,0
558772,0
457092,0
439947,0
589635,0
406537,0
391063,1
500727,1
406366,1
479819,1
471076,0
417825,0
428722,0
519576,0
558364,0
428580,0
454628,0
541534,1
428574,0
435319,0
447815,0
571479,1
557253,0
462578,0
574758,0
517178,0
564931,0
573591,1
462491,0
530625,0
529633,0
453879,0
453043,0
577949,0
413119,0
432400,1
428832,1
497073,0
415188,0
477987,0
570452,0
524031,1
454733,0
531742,0
455051,1
418776,1
491349,0
427774,1
481940,0
416496,0
572165,1
432070,0
425711,0
405434,0
491910,0
486232,0
476613,1
441810,0
480435,0
416043,0
439670,0
448000,1
501431,0
460184,0
564581,0
396639,0
513475,0
421267,0
543963,0
514933,0
513232,0
524775,1
578097,1
406384,0
547778,1
472860,0
396356,0
565388,1
488870,0
547238,0
423855,0
525054,0
414722,1
491072,1
441895,0
549979,0
588103,1
470033,1
404519,1
447588,0
455978,0
553986,1
496503,1
417585,1
561173,1
463892,0
576791,0
451378,1
427804,0
461755,1
439575,1
538949,0
429338,1
435148,1
402093,0
542192,1
402488,0
397103,1
566983,0
525073,0
534699,0
477453,0
419040,0
432872,1
458008,0
572594,1
428953,0
548909,0
565015,0
558313,0
475107,0
420254,0
497276,0
407180,0
574236,1
500946,1
404527,0
588126,0
476630,0
441759,1
552536,0
422666,1
471817,0
548151,0
423467,1
465191,0
489386,0
483404,1
482560,1
570639,0
480654,0
582389,0
526320,0
415116,0
582316,0
469671,0
478949,0
564260,1
416217,1
522174,1
520456,0
546644,0
529478,0
450703,0
581159,0
399700,0
506041,0
450492,0
525849,0
438747,0
570020,0
454095,0
446550,0
543062,0
484675,0
503699,1
441868,0
410051,0
585693,0
466709,0
462687,0
388272,0
422375,1
560448,0
407178,1
406962,0
563331,0
388901,0
475766,0
491502,0
513127,0
578384,0
531672,0
513378,0
553127,0
484831,0
576351,0
504183,1
477951,0
419503,0
496003,1
547149,0
468410,0
428073,1
494143,0
578914,0
573619,0
564897,1
563045,0
561669,0
431479,0
548323,0
466615,0
443009,1
555561,0
561099,0
531078,1
517423,0
427574,0
476484,0
401793,0
448810,1
477080,0
470174,0
503773,0
441260,0
497958,0
407400,0
534742,0
409494,1
422893,0
550944,0
515529,0
429888,1
524104,1
488405,0
575310,0
433485,1
470989,0
423569,0
435888,0
470215,0
515633,0
528083,0
420353,0
480521,0
536213,1
445637,0
499281,0
542498,0
490739,1
559530,0
438869,0
443139,0
475231,0
510543,1
563652,1
580100,0
542677,0
399937,0
516009,1
407401,0
557042,0
449063,0
430795,1
480403,0
559458,1
553290,0
568524,0
424601,1
393901,0
554414,1
463111,0
410312,0
445813,0
401655,0
490365,0
489296,1
479953,0
498496,0
412287,1
416722,1
454182,1
585944,0
399571,0
538872,0
521940,0
562849,1
466563,1
441211,0
478696,0
517337,0
513846,1
505696,0
399193,1
391777,0
426426,0
583056,0
415357,1
580210,0
575782,1
424252,0
515032,0
414996,0
512842,1
552694,0
502727,0
401444,0
557869,0
565482,0
560707,0
564888,0
512832,0
444077,0
573795,0
415152,0
418293,0
516644,0
523601,0
417614,0
399319,0
566856,1
476587,1
505249,1
496339,1
530286,0
575634,0
460738,0
574580,0
425361,0
434855,0
465198,1
523355,0
450839,0
389767,0
531151,0
557754,1
565124,1
478701,0
487703,0
394860,0
513863,0
497314,0
517176,0
497527,1
576290,1
411757,0
530655,0
550294,0
398733,0
531985,1
480124,1
418262,1
496270,1
418765,1
495057,1
560152,0
400206,1
409007,1
531286,1
521014,0
413046,1
548062,1
473996,0
445212,0
409040,1
473314,0
579894,0
413538,0
532840,0
470024,1
408375,1
443954,0
549336,0
469713,0
472708,1
412032,1
536179,0
589205,0
473287,0
586560,0
492229,1
474951,0
401443,1
397876,0
388536,1
440278,0
449106,0
552514,0
492852,0
405780,0
404591,0
411061,0
446001,1
589705,1
407577,1
569843,0
417653,0
529904,0
484979,0
587956,0
399979,0
443464,1
497899,0
425174,1
497927,1
393389,0
422836,0
460932,0
469657,0
499316,0
570812,0
500334,1
498985,0
572291,0
435046,0
523206,0
478565,0
481001,0
576444,0
540028,1
521232,0
492752,0
436259,1
419953,0
390170,0
528124,0
516198,0
388101,0
485093,1
410086,0
473637,1
441846,0
399170,0
585546,0
484606,0
503135,0
459206,1
554219,0
575109,0
501723,0
434359,0
508548,0
406445,0
435389,1
570286,0
536538,1
552929,0
434727,1
519258,0
507938,1
468070,1
570948,0
518617,0
512999,0
439676,1
577519,0
458140,0
428378,0
535362,1
478035,0
572405,0
457403,1
523191,1
575794,1
525886,0
507470,0
554497,1
495756,1
477219,0
533033,0
559680,1
538348,0
527390,0
560476,0
420592,0
461902,0
415332,1
456678,0
393770,0
532132,0
539436,0
421932,0
444555,0
513605,1
535192,0
436178,0
419696,0
442232,0
502101,0
552889,0
468866,0
506946,0
572031,1
488479,0
412760,1
472248,0
556537,0
527838,0
502316,0
429612,1
416971,0
436813,0
553339,0
461147,0
429816,0
572520,0
580269,0
406096,0
511505,0
471392,0
469854,0
497896,0
389059,0
456359,1
398267,0
539055,0
424825,0
491357,1
523596,1
568288,0
526304,1
410101,0
531930,0
563930,1
406473,0
582459,0
411706,0
463770,1
410888,0
437955,0
576465,0
393276,1
391054,0
425318,0
486032,0
401551,0
506229,1
475338,1
423710,0
399012,0
389168,1
462341,0
530124,1
538742,0
473983,0
528762,0
563177,0
521829,0
459498,1
546763,0
554501,0
455268,0
405107,0
393841,0
435055,0
430732,1
412816,1
432630,0
507439,0
501666,0
512193,0
516536,0
587467,0
490750,1
455065,0
416202,0
470568,0
456243,0
520637,1
521193,0
556806,0
568850,1
405758,0
461599,1
389509,0
393797,0
415079,0
504658,1
414443,0
524723,0
538300,0
392494,0
421897,0
550330,0
504530,0
575000,0
421180,0
554450,1
453559,0
470791,0
470762,0
428782,0
453519,0
431262,1
456511,0
441591,0
567011,0
436623,0
408443,0
498938,0
389096,0
537772,1
395045,0
443109,0
415155,0
427981,0
469507,0
457522,0
395186,0
516704,1
588463,0
516404,1
493931,0
457929,0
534858,0
556095,1
388131,0
472048,0
433690,0
566104,0
530544,0
501042,0
478320,1
587292,0
500064,0
446879,0
506356,1
578521,1
476942,1
494786,0
545470,0
569685,0
510630,0
462863,1
497717,0
552946,1
453419,1
554521,1
544192,0
532028,0
486016,0
588030,0
427272,1
563140,0
491582,1
509949,0
497594,0
563644,0
576243,0
392417,0
477557,0
415957,0
521109,1
458895,0
567674,0
441784,0
440646,1
485837,1
475133,0
561230,0
440591,1
538278,0
584987,0
432767,0
447211,0
522983,1
481576,0
485048,0
391835,1
465207,0
494207,0
526366,0
561210,1
495469,1
487995,1
545250,0
463308,0
585842,0
399872,1
424767,0
581843,1
442847,1
466257,0
388094,0
570352,0
488647,0
411353,0
483987,0
420836,1
542516,0
475754,0
496234,0
533992,0
516921,0
436618,0
398163,1
510110,0
508735,1
454329,0
479089,0
481916,0
540153,0
564384,0
510533,1
564546,1
472909,0
502029,1
560649,0
411667,1
529430,0
574162,0
501176,0
507854,0
518882,1
473200,0
457940,1
458632,0
435137,0
425698,0
433656,0
542511,0
551002,0
550605,0
511518,0
466711,1
519396,0
469439,1
581930,0
436944,0
449795,0
512797,0
516439,0
546502,0
516519,0
402877,1
483500,0
390096,0
546832,0
525615,1
561069,0
416176,0
495039,1
397991,0
557647,1
544678,0
464519,1
553285,1
480438,0
488432,0
440486,1
524080,0
411436,0
514584,0
430355,0
567060,0
587063,0
493448,0
523559,0
526628,1
506162,0
571047,0
483070,0
460709,0
435207,0
426276,1
490861,1
508453,0
411445,0
388204,0
460290,0
461897,0
511579,0
405456,0
421281,1
572920,1
432186,0
438182,1
583030,0
407795,0
495042,0
398601,1
462952,0
574253,0
426171,1
546789,0
477066,0
530742,0
530733,1
454589,0
458848,0
577211,0
501474,0
470389,0
542744,0
532511,0
577317,0
462891,1
392077,0
412731,1
469160,0
402846,0
420048,0
534920,0
482481,0
421506,0
425979,0
463066,0
544850,0
406139,0
579002,0
430944,0
493586,0
571713,0
489194,0
401101,0
564863,1
459333,0
479242,0
434937,0
461826,0
448961,1
577973,0
526831,0
486327,0
458322,1
556776,0
438496,1
571921,0
560600,0
486065,0
447533,0
520834,0
505648,0
399015,0
546774,0
566576,0
388226,0
547661,0
533108,0
395745,0
571790,1
476320,1
424984,0
470884,0
418474,0
488425,1
588177,0
392367,1
397780,1
429406,0
581292,1
466574,0
404956,0
394578,1
425692,1
567744,1
545558,0
582611,0
465697,1
431199,0
559552,1
477416,0
501404,0
545025,0
514929,0
414890,0
552303,0
443375,0
561396,0
585415,0
480713,1
491661,0
577758,0
429568,0
503783,0
588268,0
576816,0
433698,0
497629,0
524414,0
477962,1
485188,0
463688,1
562232,1
585991,1
519136,1
398768,1
553663,0
459062,1
545389,0
561791,0
588464,0
404539,0
446367,0
530225,0
573000,0
407377,1
575220,1
560632,0
445186,0
504717,0
573819,0
402105,0
587224,0
393506,1
469504,0
587387,1
431206,0
541194,1
408716,1
400949,1
411421,0
464635,1
539364,0
556828,0
473479,0
533665,0
579570,0
413073,0
587980,0
470367,0
436576,0
560869,1
493664,0
578417,1
545766,0
528575,0
514127,0
580320,1
585151,0
467793,0
576117,0
458779,0
402518,0
414909,0
488300,0
545230,0
475826,1
495620,0
508942,1
400495,1
517276,0
496385,1
417240,0
513018,0
529424,0
412241,0
529464,0
411401,0
424070,0
448095,1
520584,0
407904,0
512440,0
496293,0
406897,0
440871,0
536748,0
447094,0
450704,1
462827,0
452399,0
510206,0
561189,0
568988,1
488371,0
587947,1
492937,0
445428,0
461081,0
527943,0
577562,1
553111,0
425715,0
550964,0
482839,0
538151,0
433450,1
397824,0
547208,0
509065,1
486656,0
572902,0
588802,1
562884,0
536897,0
452723,1
420636,0
519517,0
388862,1
456115,1
559566,1
427922,0
566069,1
459420,0
488589,0
578880,0
419704,0
588470,0
430470,1
421573,1
465229,0
444358,0
395528,0
450834,0
512415,0
562016,1
525441,0
468058,0
572468,0
394926,1
445712,0
460053,0
394361,0
534690,1
500957,0
410188,1
587216,0
390760,0
423174,0
421561,1
559372,1
462464,0
407067,0
584704,1
577197,0
396635,1
586384,0
476607,0
562718,0
474056,1
416807,0
399687,0
527284,0
519777,0
492944,1
450063,1
422682,0
512733,0
536271,1
524125,0
559374,0
516343,1
529261,0
423620,0
552267,0
436571,1
506473,1
509852,0
586160,0
462306,1
505340,0
443116,0
458294,1
448493,0
432867,0
463774,0
521135,0
428529,1
549772,0
388181,0
514772,0
589407,0
517321,1
555345,1
497200,0
535320,0
462105,0
506657,0
554623,0
556017,0
500282,1
459696,0
404507,0
416138,0
543774,0
414587,0
551459,0
484086,1
495983,0
528911,0
541970,0
387802,0
391991,0
571060,1
541892,0
530208,0
419439,1
567330,0
565138,0
500994,1
532692,0
454260,0
475812,0
520228,0
578387,0
396681,0
533038,1
580702,0
542088,0
534447,0
589791,0
391792,0
438745,0
396041,0
424257,0
489566,0
519790,0
532029,0
483713,1
398384,0
512003,1
490907,1
472349,0
581303,1
450314,0
524191,1
408946,0
508646,0
459210,0
466664,0
487174,0
464453,0
404483,0
573670,0
496211,0
534136,1
399923,0
572619,1
498175,0
509327,0
413673,0
518858,0
584706,0
395674,0
502282,0
443676,0
479446,0
483679,1
496004,1
506034,1
442052,0
409894,0
487179,1
530741,0
567716,0
561776,0
412944,0
482056,0
549752,0
466066,0
467125,0
439673,0
474795,0
583507,1
453103,0
575991,0
398506,1
556960,0
535822,1
548580,1
525358,0
554690,0
428968,0
415001,0
443311,0
437392,0
448378,0
569491,1
524654,0
456777,0
582088,0
456173,1
500702,0
478903,0
438906,0
421061,1
448350,0
484313,0
587157,0
505393,0
396000,1
440922,1
535956,0
561471,0
510681,1
430676,0
413572,0
400309,0
513057,0
437069,0
555084,0
391209,0
554721,0
451341,0
484260,0
554438,0
422293,0
398462,0
431306,0
467557,0
583878,1
539112,0
467947,0
429167,0
472326,1
579668,0
413301,0
399035,1
554324,0
538008,0
403523,0
522920,0
395793,0
493600,1
497132,0
564022,0
473699,0
584017,1
464682,1
392450,0
547417,1
513677,0
469484,0
538536,0
454232,0
477556,1
439658,1
539611,0
426414,1
585372,0
490019,1
576720,0
577345,1
477170,0
460928,1
546959,0
522249,0
531413,0
477471,0
470142,1
443329,0
561917,1
403231,1
525910,1
480616,0
442727,1
460452,0
581015,0
560826,1
548383,0
489282,0
451893,0
546880,0
455086,1
394415,0
404573,0
589783,1
490112,0
439964,1
406752,0
489218,0
459327,0
524354,1
457436,0
497785,0
499451,1
499056,0
541396,1
513089,0
515979,0
574813,1
556364,1
455179,0
449237,0
419635,0
551680,1
430137,0
524258,0
529773,0
468322,0
464569,0
471619,0
415858,0
465291,1
433805,0
536782,0
395968,1
587533,0
472374,0
481274,1
407772,0
403678,0
459713,1
568677,1
440797,0
445249,0
586315,0
523857,0
576052,0
508192,1
401754,0
470601,0
529823,0
406472,0
440264,0
541579,1
437360,0
395863,0
457891,0
454542,1
541595,1
457296,1
498753,1
524052,0
407044,0
582134,0
552691,0
399779,1
495095,0
433980,1
553292,0
580774,0
522736,0
452911,0
579204,0
453871,0
561071,0
560030,0
417553,0
417509,0
414036,0
555791,0
454818,0
402191,1
544218,0
457921,0
577989,0
393668,1
420752,1
538984,0
459685,1
571008,0
569408,0
533205,0
395340,0
423794,0
495402,1
452804,0
466962,1
389391,0
522132,0
552096,0
431203,0
389595,0
578174,0
437271,0
429314,0
534793,0
467784,0
483843,0
461406,0
506650,0
540029,0
546730,0
427130,0
407358,0
475607,0
515704,0
423331,1
498026,0
544603,0
428359,0
451949,0
430901,0
446568,0
509006,0
468046,0
547572,0
416111,0
550504,0
402756,1
455568,0
525356,1
419666,0
582954,0
420650,0
438636,0
560745,0
530407,0
586268,1
460380,1
410544,0
390762,1
550730,1
475876,0
414655,1
563466,1
503526,1
569730,1
499167,1
487556,0
434134,0
397087,0
538688,0
391568,1
515526,0
575321,0
512276,0
436720,0
567108,0
417354,1
542717,1
557595,0
586244,0
395588,0
441046,0
575082,0
527626,0
426103,0
392922,0
471356,1
478998,0
552215,0
467177,0
423739,0
549814,0
403511,1
450597,1
438977,0
522656,1
554426,1
514581,0
550998,0
387793,0
404508,0
503274,0
499439,0
511338,1
537963,1
417826,1
494663,0
403001,0
491546,0
393666,0
459957,0
519184,1
572603,0
569150,0
452625,0
479027,0
430178,0
576674,1
513405,0
494787,0
590162,0
402070,0
449541,0
474362,0
547652,0
477069,0
473770,1
577581,0
468150,0
584189,1
438419,0
442953,0
544352,1
545812,0
542858,0
502785,1
472488,0
583308,1
522372,0
566621,0
558371,0
507276,1
405192,0
445801,0
487971,0
563745,0
578954,0
519521,0
522978,0
566168,1
587285,0
532854,0
549523,0
519656,1
533391,0
429064,0
420591,0
454331,1
550706,0
502253,0
488183,0
479540,1
533813,0
558017,0
492488,0
514879,0
574039,0
388827,0
547147,1
501048,0
538948,0
443574,0
445183,0
500699,1
535390,0
506699,1
527400,0
445386,1
393111,0
525534,1
417070,1
523466,1
466393,0
449832,0
522740,1
458430,0
395845,0
548773,1
541740,0
437495,0
399160,1
429967,0
488956,0
575029,0
492682,1
457995,0
432791,0
514207,1
546892,0
428240,0
528288,0
529281,1
394621,0
406354,0
406984,0
558465,0
439984,1
465295,0
534467,1
541124,1
572791,0
435473,0
432989,0
450482,0
542573,1
499487,0
501101,0
512786,1
553963,0
467287,0
407574,1
419894,0
519248,0
444265,0
584020,1
441852,1
457812,0
502952,0
533571,0
475178,0
518867,0
417405,0
587416,0
466165,1
511201,1
486563,0
439199,1
542268,1
514760,0
478907,1
500779,0
571270,0
559938,0
505647,0
585501,0
434912,0
563868,0
427663,0
588437,1
440292,1
502880,1
486457,0
448090,1
467806,0
470953,1
556122,1
570227,0
497549,0
514174,0
439641,0
496560,1
545441,0
503793,1
577620,0
495506,0
498429,0
547914,0
430579,0
565629,0
413020,1
468012,0
578896,0
417832,0
451617,1
492008,0
501555,0
414088,1
455388,0
565549,0
411977,0
402072,0
544476,0
458628,1
388410,0
402307,0
567298,1
497763,0
506491,0
538136,0
428589,1
492760,1
400152,0
533500,1
545933,1
403482,0
453598,0
440343,0
449399,0
478617,0
555824,0
487716,0
500208,0
445486,0
480915,1
517405,1
535151,0
471212,0
483019,1
522432,0
411390,0
493756,0
500724,0
396778,0
453711,1
438233,0
572522,1
418841,0
532216,0
512520,1
526081,0
554074,1
563379,1
550267,0
478297,0
562433,0
470772,0
475496,0
534873,0
419125,0
514261,1
515525,1
531946,0
413261,0
490450,0
433614,0
504760,0
546166,1
509141,1
544124,0
579727,0
579106,0
582625,0
455914,0
499857,0
460754,0
420705,0
404336,0
495166,1
458601,0
523011,0
408688,0
433579,0
553628,0
416352,1
398326,0
481761,0
512093,0
388993,0
575492,0
437905,1
397959,0
450362,1
477230,1
577335,0
458001,1
556652,0
507523,0
545958,0
490254,0
449981,0
540044,0
408584,0
577695,0
513969,0
450943,1
563911,1
547610,1
518948,0
561863,1
477942,0
547798,0
539383,0
575632,0
404292,1
527659,0
495217,1
499738,0
573429,1
558944,0
435530,0
496606,0
584677,0
532187,1
465195,0
560670,0
405765,0
409191,0
529600,1
403369,1
586977,0
536463,1
558068,1
411526,1
470625,0
468797,0
577608,0
522887,0
550599,0
535561,1
541714,0
485027,0
419769,1
561490,0
569384,0
502104,0
552044,0
405915,0
438564,1
588484,0
433874,0
459016,1
497140,1
441215,0
431417,0
521963,1
403914,0
452768,1
436963,0
476650,0
512604,1
517813,1
462217,0
538222,0
472781,0
498155,1
454083,0
448074,0
464118,1
428151,0
572941,0
455938,0
568801,0
511120,1
451424,0
498554,0
514781,0
412080,1
580506,0
491536,0
405352,0
475176,0
444122,0
531406,0
417351,0
410606,1
443677,0
572225,1
440447,0
560330,1
506963,0
532980,0
427350,0
428666,0
410505,0
537738,0
430053,0
446948,0
461703,0
485249,1
471168,1
452275,0
444481,0
525109,0
577694,0
398838,0
482147,0
523814,1
527076,0
392101,0
455729,0
397062,0
528845,1
393836,0
412495,0
470846,1
492563,0
551313,0
430638,1
530335,1
388588,1
504770,0
567737,0
437599,0
464421,0
481798,1
421246,1
390091,0
577742,0
391575,0
521342,0
495822,0
488672,0
461085,0
589507,0
459358,0
488827,0
485723,0
562521,0
461776,0
431296,0
521934,0
540965,1
455048,1
558072,0
430718,1
511525,1
539111,1
408128,0
539084,0
451387,1
438314,1
527381,0
476847,0
482912,0
514493,1
389927,0
476684,0
545526,0
491479,1
511619,1
540105,0
482557,0
422997,0
589902,0
390989,0
398078,1
590114,0
585730,0
486938,1
437782,0
483409,0
587415,0
454693,0
434611,1
422031,0
447149,1
450727,0
567934,1
482489,0
501164,1
461379,0
440338,0
500488,0
525980,0
512045,0
561295,0
394763,0
487140,0
439352,0
458928,0
493074,0
400364,1
432968,0
568553,0
468200,0
537834,1
443115,0
463276,0
546260,1
457546,0
551849,1
483666,1
531004,0
532198,1
527195,0
395226,0
586365,0
563663,0
553252,0
398359,0
496708,1
557529,0
533074,1
431230,0
434890,0
565425,0
524969,0
422355,0
424086,0
443052,0
513567,0
474641,0
427017,0
486384,0
565455,0
564002,0
567932,0
487240,0
398823,1
544071,0
388397,0
402649,0
450745,0
521187,0
483604,0
415203,0
466781,0
419189,0
501544,1
549068,0
576660,0
441435,0
529128,0
480381,0
556531,0
421934,1
498927,0
474029,1
580439,0
496450,0
393179,1
400405,0
463344,0
431810,0
505442,1
477098,0
447163,1
553747,1
459579,0
571903,0
453110,0
564522,1
569981,0
566680,0
420031,0
528120,0
442927,0
466039,0
448913,1
433995,0
533229,0
584912,0
396888,0
550024,0
400172,0
543332,0
494859,0
502897,0
432584,0
464943,0
389188,1
519550,0
553648,0
580379,0
539820,1
500533,0
433315,0
421466,0
471576,1
391604,1
514009,0
507695,1
454754,0
508862,0
581895,0
494853,0
564214,1
560764,1
426611,0
556768,0
429109,0
430670,0
471485,0
453771,1
389468,1
583908,0
496550,0
562459,0
542394,0
437605,0
503743,1
573345,1
428846,0
588934,0
406568,0
420477,0
427468,0
440424,0
456504,0
428519,0
571784,0
489549,0
449203,0
426565,0
426601,0
486089,0
552741,0
445885,0
564371,0
547055,1
481984,0
556616,0
413481,0
470473,0
489446,0
525067,0
387654,0
572890,0
495467,1
405687,1
391888,0
452246,0
571056,0
582391,1
498195,0
572969,0
564088,1
504313,1
568932,0
457068,0
514499,1
566172,0
463479,0
396418,1
578836,1
537784,0
446907,0
541755,0
538936,0
587826,0
545273,1
543569,1
580029,0
461515,1
466482,0
457384,0
525800,0
425843,0
394169,0
583643,0
578161,0
394208,0
400021,0
524092,1
469678,0
440462,1
533198,0
520796,0
411219,0
409565,0
555216,0
576928,0
565856,0
427107,0
472617,0
537149,0
436469,0
582667,0
469907,1
417539,0
536051,0
542043,0
400553,0
401861,0
479933,0
569358,1
436706,0
571337,0
422803,0
496418,0
518065,0
399930,0
510159,0
450364,0
434870,1
442613,0
468580,0
555309,0
572193,0
389376,1
518982,0
576197,0
475007,1
548417,1
519794,0
532411,1
528372,1
420872,0
470759,0
504664,0
572625,0
556272,0
572862,0
484771,0
568976,0
506644,1
512774,1
548694,0
581459,0
465795,0
588532,0
456925,1
495599,1
